task,model,fold,accuracy,balanced_accuracy,macro_f1,weighted_f1,train_class_counts,test_class_counts
whorl,logistic_C1,20,0.8679245283018868,0.4426116838487973,0.4426116838487973,0.8679245283018868,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,logistic_C1,21,0.9158878504672897,0.47653061224489796,0.5350746268656716,0.9015134607337145,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,logistic_C1,22,0.822429906542056,0.3792517006802721,0.36718480138169257,0.8331993608057721,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,logistic_C1,23,0.8411214953271028,0.4135166093928981,0.4065364687126345,0.8439449756577256,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,logistic_C1,24,0.8867924528301887,0.38625429553264606,0.39805414551607443,0.8757901541997895,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,logistic_C1,25,0.8962264150943396,0.46958762886597943,0.49990599736792635,0.8881067160446532,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,1,0.897196261682243,0.5329931972789116,0.5432922407541697,0.8941194011643273,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,2,0.8878504672897196,0.4496598639455782,0.44646464646464645,0.8790710846785613,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,3,0.8411214953271028,0.4135166093928981,0.3992104613866272,0.8427125632103599,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,4,0.8679245283018868,0.3161512027491409,0.311336717428088,0.8547074035054114,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,5,0.9056603773584906,0.5994845360824742,0.5939289805269187,0.9040880503144654,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,6,0.8785046728971962,0.5261904761904762,0.5185185185185185,0.8818276220145379,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,7,0.8691588785046729,0.37959183673469393,0.3930976430976431,0.8628103464552063,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,8,0.8317757009345794,0.4100801832760596,0.3869982547993019,0.8398737583794098,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,9,0.8584905660377359,0.3127147766323024,0.30952380952380953,0.8497304582210242,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,10,0.8962264150943396,0.46958762886597943,0.4932922407541697,0.886571825358819,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,11,0.8411214953271028,0.3693877551020408,0.3725085910652921,0.8496965025532325,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,12,0.822429906542056,0.29931972789115646,0.30085470085470084,0.8266474958063743,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,13,0.8691588785046729,0.4238258877434135,0.42063492063492064,0.8604806408544726,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,14,0.839622641509434,0.38573883161512024,0.3992104613866272,0.8452718461516975,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,15,0.8962264150943396,0.5161512027491408,0.48281786941580757,0.8915094339622641,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,16,0.8598130841121495,0.39285714285714285,0.3746192893401015,0.8536268323924285,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,17,0.8504672897196262,0.4527210884353741,0.43917525773195876,0.8571731380672512,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,18,0.9065420560747663,0.5695876288659795,0.6035060177917321,0.9011238427793835,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,19,0.8301886792452831,0.3024054982817869,0.3024054982817869,0.8301886792452831,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,20,0.8679245283018868,0.5058419243986254,0.4756944444444445,0.8719536163522014,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,21,0.8785046728971962,0.39965986394557823,0.4067958841828189,0.8667368887159429,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,22,0.794392523364486,0.2891156462585034,0.2951388888888889,0.810942367601246,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C0.1,23,0.8598130841121495,0.42038946162657503,0.4188034188034188,0.8554996405463696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,24,0.9056603773584906,0.32989690721649484,0.31840796019900497,0.8741199662067023,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C0.1,25,0.8490566037735849,0.30927835051546393,0.30927835051546393,0.8490566037735849,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,1,0.897196261682243,0.5329931972789116,0.5432922407541697,0.8941194011643273,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,2,0.8785046728971962,0.4462585034013606,0.44467005076142135,0.8741401394753072,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,3,0.8504672897196262,0.41695303550973656,0.40840602696272804,0.8490294751976994,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C1,4,0.8679245283018868,0.3161512027491409,0.311336717428088,0.8547074035054114,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,5,0.9150943396226415,0.6029209621993127,0.6108780108780109,0.9111668206007829,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,6,0.8785046728971962,0.5261904761904762,0.5185185185185185,0.8818276220145379,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,7,0.8598130841121495,0.3761904761904762,0.38202669674750894,0.8565344128701025,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,8,0.822429906542056,0.406643757159221,0.3801857585139319,0.8338531871184283,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C1,9,0.8584905660377359,0.3127147766323024,0.30952380952380953,0.8497304582210242,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,10,0.8773584905660378,0.3994845360824742,0.4065748126661832,0.865489074664441,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,11,0.8504672897196262,0.43605442176870746,0.4201388888888889,0.8646806853582555,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,12,0.822429906542056,0.29931972789115646,0.30085470085470084,0.8266474958063743,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,13,0.8691588785046729,0.4238258877434135,0.42063492063492064,0.8604806408544726,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C1,14,0.8490566037735849,0.3891752577319587,0.41695303550973656,0.8522012578616351,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,15,0.8962264150943396,0.5161512027491408,0.48281786941580757,0.8915094339622641,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,16,0.8691588785046729,0.3163265306122449,0.31,0.8517757009345794,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,17,0.8504672897196262,0.4527210884353741,0.43917525773195876,0.8571731380672512,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,18,0.897196261682243,0.5661512027491409,0.5794871794871795,0.893745506829619,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C1,19,0.839622641509434,0.3058419243986254,0.30427350427350425,0.8353168843734881,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,20,0.8773584905660378,0.5725085910652922,0.5157739293864948,0.8818380078875979,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,21,0.8785046728971962,0.39965986394557823,0.4067958841828189,0.8667368887159429,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,22,0.8037383177570093,0.2925170068027211,0.2970639032815198,0.8162316594838022,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,linear_svc_C1,23,0.8411214953271028,0.4135166093928981,0.4065364687126345,0.8439449756577256,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,linear_svc_C1,24,0.8962264150943396,0.32646048109965636,0.31666666666666665,0.8693396226415093,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,linear_svc_C1,25,0.8490566037735849,0.30927835051546393,0.30927835051546393,0.8490566037735849,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,1,0.9065420560747663,0.3299319727891156,0.31699346405228757,0.8709913872090892,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,2,0.9065420560747663,0.3299319727891156,0.31699346405228757,0.8709913872090892,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,3,0.9065420560747663,0.3333333333333333,0.31699346405228757,0.8621037199926699,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C1,4,0.9245283018867925,0.39999999999999997,0.4312431243124312,0.894576250077838,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,5,0.9056603773584906,0.32989690721649484,0.31683168316831684,0.8697926396413226,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,6,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,7,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,8,0.9065420560747663,0.3333333333333333,0.31699346405228757,0.8621037199926699,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C1,9,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,10,0.9245283018867925,0.39999999999999997,0.4312431243124312,0.894576250077838,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,11,0.9065420560747663,0.3299319727891156,0.31699346405228757,0.8709913872090892,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,12,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,13,0.897196261682243,0.32989690721649484,0.31527093596059114,0.8574190875189908,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C1,14,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,15,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,16,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,17,0.9065420560747663,0.3299319727891156,0.31699346405228757,0.8709913872090892,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,18,0.9065420560747663,0.3333333333333333,0.31699346405228757,0.8621037199926699,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C1,19,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,20,0.9056603773584906,0.32989690721649484,0.31683168316831684,0.8697926396413226,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,21,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,22,0.9065420560747663,0.3299319727891156,0.31699346405228757,0.8709913872090892,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C1,23,0.9065420560747663,0.3333333333333333,0.31699346405228757,0.8621037199926699,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C1,24,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C1,25,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C10,1,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C10,2,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C10,3,0.9065420560747663,0.3333333333333333,0.31699346405228757,0.8621037199926699,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C10,4,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C10,5,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C10,6,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C10,7,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C10,8,0.9065420560747663,0.3333333333333333,0.31699346405228757,0.8621037199926699,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C10,9,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C10,10,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C10,11,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C10,12,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
whorl,rbf_svc_C10,13,0.9065420560747663,0.3333333333333333,0.31699346405228757,0.8621037199926699,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 20, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 6, 'plain_whorl': 97}"
whorl,rbf_svc_C10,14,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C10,15,0.9150943396226415,0.3333333333333333,0.3185550082101806,0.8745236546147411,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 390}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 97}"
whorl,rbf_svc_C10,16,0.9158878504672897,0.3333333333333333,0.3186991869918699,0.8756781399589696,"{'central_pocket_loop_whorl': 16, 'double_loop_whorl': 21, 'plain_whorl': 389}","{'central_pocket_loop_whorl': 4, 'double_loop_whorl': 5, 'plain_whorl': 98}"
